    39    44    43    40    43    44    44    44    40    45    44    42    40    42    44    39    42    45    39    39    41    39    44    45    42    42    42    40    39    39    42    44    41    41    43    39    45    42    43    44    40    40    39    42    41    39    39    40    44    43    43    44    42    45    41    39    39    39    41    42
    43    39    44    41    45    39    43    43    39    40    42    39    43    39    43    43    43    41    42    42    43    39    42    41    43    45    43    41    39    39    42    43    43    40    43    39    44    43    39    44    39    45    39    44    45    43    44    40    40    40    39    39    40    39    45    43    39    39    43    39
    39    39    39    41    41    41    40    41    45    40    43    41    43    44    40    41    39    41    40    39    41    39    42    42    39    41    39    44    41    39    40    45    42    41    40    39    39    41    39    42    39    41    44    40    43    39    41    44    39    39    40    42    42    45    42    45    39    45    43    40
    41    39    44    39    39    41    42    41    45    40    39    45    40    45    39    41    40    40    41    43    40    39    39    45    39    41    42    39    44    41    41    41    39    39    43    44    40    39    41    43    39    41    45    39    39    45    45    44    42    45    40    41    41    45    43    44    39    40    41    42
    39    42    44    45    40    41    40    45    39    39    41    42    39    41    43    43    41    44    40    45    41    40    42    39    44    44    43    41    39    40    44    44    39    39    39    39    43    44    45    39    42    39    41    39    39    41    39    39    45    40    39    45    45    39    39    43    42    41    41    44
    40    42    42    43    41    43    42    42    39    39    41    43    43    44    41    39    41    40    43    39    39    44    44    41    40    39    43    39    42    43    44    39    44    39    45    45    39    39    39    40    45    41    42    44    39    45    39    40    42    42    39    42    45    45    41    45    40    42    45    44
    42    40    43    42    39    39    43    44    40    41    39    42    43    41    42    42    39    40    44    39    41    43    39    40    39    44    41    41    44    39    41    41    41    45    43    45    39    39    44    45    45    43    44    40    39    40    44    39    42    40    42    41    40    42    41    43    40    41    43    43
    44    39    39    45    41    40    39    43    39    39    39    45    39    40    44    45    39    42    40    43    40    39    43    39    45    42    45    44    41    42    39    39    39    39    42    45    42    41    43    45    43    42    41    39    39    43    39    39    44    43    39    44    40    45    39    44    40    44    43    44
    40    43    40    45    40    41    40    39    39    40    39    44    41    41    43    41    42    39    44    39    45    39    39    40    43    41    41    44    42    43    39    40    39    44    41    43    45    42    39    39    39    43    40    39    39    45    44    42    41    40    40    39    40    41    45    39    40    39    42    42
    40    45    45    40    42    40    40    39    43    39    45    42    39    44    43    43    39    45    42    45    44    44    41    39    42    41    42    43    39    41    39    40    40    42    41    45    43    40    40    39    42    39    42    40    43    41    41    39    40    43    40    39    42    43    39    40    40    43    40    42
    43    39    43    39    39    42    45    42    42    42    39    39    41    43    39    40    39    45    44    41    42    39    39    43    40    39    43    44    42    40    41    43    41    39    40    39    41    39    39    44    44    39    39    41    45    41    39    43    39    41    44    42    42    41    39    41    44    44    44    39
    39    40    39    39    45    45    39    45    39    39    39    44    41    40    45    40    45    39    43    39    44    40    39    39    45    41    39    41    39    40    45    42    45    40    41    45    42    41    45    39    39    40    39    39    39    42    41    39    40    42    40    42    43    43    39    44    45    40    39    39
    41    41    39    45    40    39    39    40    40    39    45    44    42    41    39    41    42    39    45    42    43    42    40    40    42    45    42    43    39    39    44    42    39    41    39    39    39    43    44    40    39    39    40    39    43    41    39    40    39    39    40    40    39    45    44    41    41    41    43    45
    39    44    41    39    39    40    45    42    42    39    40    39    44    39    40    44    42    41    39    45    44    39    41    39    41    40    39    40    39    44    39    42    45    39    44    45    40    39    42    44    41    43    41    45    43    39    44    43    45    40    41    42    45    42    42    42    42    44    40    44
    43    41    41    45    43    42    42    40    45    40    39    41    39    44    44    42    42    43    42    39    41    41    39    41    44    44    39    44    42    40    41    41    40    42    44    41    45    42    43    41    44    40    42    42    43    40    39    41    45    42    43    40    45    39    39    40    40    40    39    45
    45    40    43    43    40    39    45    43    45    44    40    39    40    43    44    43    45    43    42    40    39    44    44    39    40    41    44    45    43    40    40    39    41    41    40    41    39    39    43    39    39    40    39    39    42    41    44    43    43    44    39    39    44    44    45    40    44    39    44    45
    39    39    41    39    42    39    42    42    40    45    39    44    41    39    45    44    42    44    40    41    42    42    39    43    39    40    43    39    39    42    43    42    39    41    44    39    40    45    44    44    41    39    44    39    39    39    39    40    39    40    45    42    41    39    45    45    45    41    39    45
    40    40    39    44    44    45    43    44    41    40    42    41    42    43    45    44    43    44    45    39    41    45    39    39    39    45    39    39    44    39    44    39    39    39    44    45    40    40    45    39    41    43    43    42    39    39    44    39    39    39    39    39    43    42    39    39    44    43    45    45
    39    39    43    45    39    39    39    39    42    41    45    45    39    45    39    44    39    45    41    41    39    39    42    42    42    45    39    45    42    39    45    39    40    40    45    40    44    39    40    39    43    42    42    39    39    40    45    43    39    39    40    44    39    44    39    41    42    43    43    43
    39    40    40    40    43    44    41    39    42    42    40    42    43    44    39    44    45    40    45    45    39    39    39    43    39    44    42    43    39    39    41    42    39    42    41    41    43    45    39    44    39    41    39    39    45    43    45    45    39    44    45    44    42    39    42    39    39    41    44    44
    41    39    39    39    39    43    42    42    45    40    43    39    45    39    43    40    40    39    42    40    40    44    44    40    42    44    39    42    40    43    39    42    41    42    42    45    45    45    44    39    43    39    40    39    45    41    39    41    45    44    39    43    43    45    45    39    45    44    41    40
    45    43    44    44    42    39    39    39    43    41    45    42    45    42    42    40    39    40    39    44    43    41    42    42    42    40    39    42    41    39    40    44    39    45    41    40    39    41    39    42    40    39    44    43    43    42    40    42    45    42    40    39    39    42    39    45    44    40    40    39
    39    39    39    39    45    41    40    41    39    43    39    42    43    39    45    43    44    40    39    40    40    39    41    39    44    45    39    40    44    39    39    45    39    40    39    39    43    42    40    43    39    41    45    39    40    40    45    39    39    42    39    45    44    45    39    44    43    45    40    43
    39    40    43    39    39    41    39    44    41    39    44    45    44    39    39    42    44    44    39    42    39    45    41    40    41    39    40    39    40    39    45    43    39    40    44    39    41    45    44    39    43    41    39    41    39    44    39    41    42    41    44    39    39    40    41    39    39    44    43    43
    40    42    40    40    43    39    44    43    39    43    41    42    41    41    39    39    41    42    44    42    40    44    43    39    39    39    40    41    44    42    44    42    39    45    42    43    39    43    40    42    40    44    44    43    40    44    43    39    39    39    43    39    43    40    41    39    45    41    43    44
    40    39    39    42    44    39    43    43    40    41    42    44    39    41    39    43    39    39    41    44    40    39    45    42    42    41    40    43    41    40    39    45    42    40    45    39    39    43    39    40    43    41    45    40    39    41    39    39    39    39    41    42    44    42    43    43    39    41    41    45
    39    45    39    39    42    39    40    39    39    42    40    39    44    39    43    41    42    42    43    45    45    44    45    39    39    45    43    39    43    44    39    42    42    44    39    44    39    42    42    39    40    39    40    39    43    39    39    43    39    39    42    40    39    40    39    42    39    43    43    39
    40    40    39    39    44    42    39    39    42    40    42    43    39    43    45    40    39    44    44    39    43    39    39    45    39    45    43    41    40    41    43    45    45    39    42    42    39    44    42    42    39    44    40    44    39    44    44    39    41    41    45    39    42    41    44    42    45    41    43    39
    43    44    43    41    40    45    45    39    43    42    39    43    44    43    39    41    39    40    44    39    45    44    40    41    44    39    43    45    44    44    42    40    43    41    45    45    42    39    39    40    42    45    40    39    42    43    42    40    43    39    39    43    41    39    41    44    45    42    43    39
    43    40    42    42    44    40    44    40    42    39    44    44    41    39    39    41    41    43    45    40    40    41    39    45    42    43    45    39    40    43    44    44    39    41    40    39    39    39    39    44    45    44    39    44    42    41    43    43    43    41    42    45    41    42    40    40    39    42    40    44
    44    39    41    43    40    42    43    43    39    43    40    42    39    45    40    43    39    39    44    39    42    44    39    41    39    39    41    42    41    41    42    43    39    40    39    43    45    42    39    39    41    43    41    41    44    45    39    44    40    42    41    40    41    40    39    41    41    45    44    44
    44    43    39    40    40    42    39    39    39    40    45    39    41    43    40    45    39    39    43    39    41    43    43    44    45    40    43    41    40    44    44    45    41    44    39    40    42    41    44    39    44    44    44    39    45    39    40    39    44    40    42    42    43    41    40    45    40    39    45    39
    40    43    39    39    41    42    44    39    44    45    39    44    42    40    39    45    43    43    41    43    41    39    42    41    42    39    41    44    45    39    39    39    44    45    39    40    44    42    43    43    45    39    39    44    39    44    41    44    40    39    40    44    39    39    39    39    43    43    41    39
    39    40    44    43    44    45    42    39    42    44    39    40    39    45    43    45    41    41    45    40    43    39    43    40    42    44    39    40    39    40    44    41    41    42    43    39    43    43    45    43    39    39    39    43    45    44    44    42    39    40    44    44    39    41    39    41    45    41    45    43
    39    39    39    45    40    40    40    44    42    45    41    40    43    40    42    41    41    39    41    43    42    42    43    39    39    41    44    39    40    39    43    43    39    41    44    43    39    42    42    42    41    45    42    44    39    43    43    44    39    43    39    45    39    45    39    40    42    44    39    43
    44    39    45    39    41    40    45    39    41    41    41    42    42    42    42    41    43    39    39    41    40    39    45    43    39    41    42    44    42    40    40    45    39    39    45    41    41    42    39    40    41    39    45    39    40    39    45    39    39    40    45    45    42    43    45    44    42    42    45    40
    45    40    42    39    45    41    39    43    39    39    39    42    44    44    39    39    39    39    41    42    41    39    41    43    45    39    45    43    40    40    39    45    40    39    39    40    44    39    39    41    42    39    42    43    43    44    40    39    43    41    40    41    39    39    40    39    39    41    40    41
    41    40    41    44    39    44    39    43    41    44    42    43    43    43    39    44    42    39    39    42    39    39    39    43    40    45    41    39    39    39    42    42    43    42    39    40    41    41    39    42    39    40    39    39    39    43    43    43    39    44    39    42    40    43    39    43    43    44    40    39
    39    41    44    39    40    39    44    41    39    44    44    42    44    41    43    39    45    39    44    42    41    41    41    44    40    42    42    40    42    40    42    39    42    43    39    43    42    39    40    45    43    45    39    43    43    39    41    43    39    39    39    40    44    44    40    43    45    39    42    39
    39    39    44    43    40    43    45    39    39    40    45    41    42    40    44    39    40    41    44    39    41    39    41    40    41    39    39    40    41    43    39    43    43    40    39    45    39    40    42    42    45    40    43    43    39    44    43    45    43    43    42    45    39    39    45    41    43    40    40    45
    44    42    41    44    42    45    45    45    39    39    43    41    40    39    44    42    43    39    39    45    40    41    41    41    44    40    39    41    39    45    44    39    45    40    42    39    39    43    44    40    41    45    44    42    41    44    39    39    39    43    45    39    39    39    44    39    43    41    43    44
    41    41    41    43    42    43    39    44    39    45    39    40    43    42    43    45    39    42    41    41    39    41    41    40    40    40    40    40    39    39    39    39    39    39    40    39    42    41    45    41    39    43    43    39    39    45    40    41    39    45    39    39    39    39    43    44    45    39    39    39
    44    42    43    43    45    42    39    40    42    43    39    42    45    39    40    43    39    39    44    42    40    41    41    41    41    45    43    39    43    44    44    41    45    39    39    41    41    44    41    40    44    39    43    41    42    45    41    39    39    43    43    45    43    42    43    41    44    40    42    42
    44    41    42    45    39    44    39    39    44    44    44    43    39    43    44    44    42    41    39    41    45    44    43    44    40    39    43    43    44    41    41    45    42    40    39    40    40    39    42    39    45    42    43    39    39    41    42    39    45    40    44    42    42    45    39    39    42    39    44    41
    43    39    45    39    39    43    43    39    39    41    42    44    39    40    39    39    39    39    42    40    45    45    42    45    44    39    40    43    42    41    39    40    41    43    41    39    39    39    39    40    45    44    41    45    39    43    45    41    41    40    42    43    45    45    39    39    41    44    44    44
    39    39    39    44    39    40    45    39    43    45    39    44    42    40    40    39    43    45    44    39    43    40    42    41    42    39    42    43    45    39    39    39    44    39    39    43    44    44    39    45    41    43    40    44    39    39    39    41    44    44    44    43    39    44    43    41    43    39    40    40
    39    41    42    39    44    45    43    40    40    39    44    40    40    42    43    42    45    41    44    42    42    40    43    39    42    39    39    45    41    40    40    39    44    39    39    39    41    39    45    39    43    40    39    39    44    44    40    44    45    40    45    45    39    42    39    40    41    45    43    45
    45    44    39    43    39    45    39    39    45    43    42    44    40    41    43    43    40    42    41    44    39    44    44    42    39    39    44    39    39    40    43    41    39    43    41    40    42    44    39    45    43    44    45    43    45    40    39    41    39    41    42    43    40    39    39    40    39    45    44    43
    41    39    39    44    45    45    40    39    39    44    40    39    39    41    40    41    39    45    39    39    44    40    45    40    41    45    41    40    44    39    40    45    40    40    39    41    39    39    40    45    42    39    39    39    43    43    42    45    40    39    41    44    45    44    39    41    39    42    41    41
    41    40    41    41    45    41    45    42    40    42    39    39    41    40    45    43    39    45    45    42    41    39    41    39    42    40    41    39    45    39    39    40    39    41    43    39    43    39    40    41    41    39    43    39    43    39    43    40    40    40    43    39    42    45    40    39    40    43    41    39
    45    42    42    39    42    42    44    43    39    43    41    39    45    39    42    41    43    43    39    45    41    39    39    45    42    41    44    39    39    42    40    45    40    39    43    41    42    44    41    44    45    45    43    44    43    39    41    44    44    39    43    39    39    45    39    45    39    43    39    42
    39    44    39    41    39    40    40    40    39    43    44    43    39    45    39    41    39    39    39    42    40    39    39    42    41    39    41    44    39    40    45    39    39    41    39    41    40    40    39    39    43    43    44    41    41    43    41    40    41    44    41    44    39    39    39    39    44    42    41    42
    39    41    39    39    39    45    43    41    39    40    42    42    40    41    44    41    42    42    41    41    39    42    43    41    43    39    39    43    41    45    42    43    43    41    43    43    39    43    41    43    42    42    42    39    40    43    39    39    40    40    39    40    44    39    41    42    39    41    39    42
    44    45    41    43    42    40    41    39    43    39    39    39    39    40    44    43    40    41    40    44    42    40    40    39    44    39    39    45    40    39    45    39    40    41    39    44    39    39    41    44    41    42    41    43    39    44    45    44    44    40    43    40    39    39    41    39    39    39    41    40
    43    44    39    41    39    41    39    42    44    45    42    41    39    42    39    41    44    41    42    45    39    43    41    39    39    39    39    40    45    44    42    39    42    42    44    45    44    42    39    39    44    39    39    44    40    45    42    43    44    43    39    43    42    39    39    39    39    42    41    40
    40    39    41    43    44    45    43    45    40    45    45    43    42    39    40    42    40    42    43    41    39    39    39    39    39    39    39    43    41    39    39    42    39    44    41    42    44    39    44    42    42    45    39    40    39    39    42    42    42    45    40    39    40    40    39    41    42    45    43    39
    39    39    39    43    45    43    41    40    44    39    41    42    39    44    44    39    43    42    44    44    45    44    40    39    39    45    39    43    41    42    45    40    44    45    43    41    42    39    45    40    39    39    39    41    41    39    39    42    39    45    39    39    42    45    42    41    43    39    39    43
    43    42    41    40    43    44    43    44    39    39    43    39    42    41    39    40    39    39    39    44    44    41    39    42    44    39    44    39    41    40    41    39    39    39    39    44    45    42    44    42    41    45    39    45    39    45    45    41    41    45    45    39    42    45    45    43    44    45    40    39
    45    40    45    40    43    40    42    41    39    40    45    44    44    40    39    45    43    39    42    42    40    39    39    44    43    41    40    39    41    39    44    41    41    44    44    41    41    45    40    45    43    44    41    41    39    42    42    39    43    44    39    39    42    42    43    44    39    40    45    41
    40    44    45    44    42    40    39    39    43    39    45    39    41    43    39    39    39    45    43    42    41    42    42    44    41    45    45    39    43    45    44    43    39    41    44    45    45    39    43    43    45    39    39    39    42    39    39    39    43    40    41    41    43    42    39    42    39    40    40    39
    45    43    39    41    41    44    39    39    41    45    43    39    40    45    39    42    39    41    42    45    44    45    45    44    40    39    43    42    43    40    44    44    39    39    40    43    40    45    42    44    41    39    42    42    44    41    39    40    39    43    44    39    43    43    40    39    39    39    43    39
    39    45    45    41    45    45    45    40    40    42    44    44    43    42    39    45    45    43    41    45    40    40    44    39    39    45    41    41    39    43    44    39    42    40    41    44    41    45    39    45    44    41    45    41    41    45    39    42    44    39    44    42    43    39    42    43    41    43    39    42
    44    41    39    39    39    45    45    44    39    45    44    39    41    39    39    43    45    44    45    45    40    40    39    43    45    42    39    43    44    39    40    39    43    43    41    42    39    45    40    39    42    44    42    41    45    45    43    39    40    41    43    39    42    43    40    39    40    40    42    42
    39    43    40    40    43    45    40    39    39    39    40    39    39    45    39    45    39    41    40    41    43    44    45    44    39    43    44    40    42    40    43    42    39    39    39    39    44    39    41    43    40    40    39    41    41    39    40    39    43    43    40    39    39    44    44    44    41    39    39    45
    39    44    43    40    44    39    39    39    41    45    39    39    39    42    42    40    44    45    45    39    39    41    40    44    43    42    45    39    43    40    45    39    41    41    44    41    39    42    44    43    39    41    43    42    44    40    40    42    42    41    43    44    42    42    44    42    44    39    43    39
    44    41    42    44    44    41    40    41    40    44    44    42    43    45    40    44    43    43    43    41    39    39    40    43    40    43    42    42    42    39    40    43    45    45    42    42    41    41    40    39    42    39    41    39    39    44    43    44    39    44    40    39    42    44    44    39    39    40    39    39
    41    40    42    43    40    45    44    39    44    42    39    43    44    41    44    44    39    44    43    41    45    45    44    40    39    42    39    39    39    45    39    44    39    41    41    42    43    39    39    39    45    39    39    39    41    45    41    43    40    43    41    43    41    43    39    45    43    43    39    39
    41    39    41    44    41    40    42    41    40    45    41    41    39    40    45    44    39    43    41    43    40    42    41    44    41    42    43    42    39    40    39    43    41    39    40    43    39    39    44    45    39    39    39    43    44    39    45    40    42    42    39    44    39    41    41    42    39    41    41    39
    43    43    45    41    40    41    39    39    45    41    44    39    45    39    45    40    39    39    39    39    41    42    43    40    39    39    42    39    40    39    43    43    45    42    42    45    45    39    40    39    43    42    43    43    45    45    40    39    40    44    40    43    40    42    44    41    39    40    40    43
    45    39    39    40    44    40    44    42    43    41    44    44    39    39    39    43    40    45    41    39    40    42    45    39    45    39    41    40    40    39    41    45    40    42    40    45    44    42    41    41    39    45    42    44    42    41    43    42    39    41    41    39    45    39    42    39    42    41    42    40
    41    39    43    45    40    42    40    40    42    44    40    39    45    39    45    41    42    39    43    42    40    39    43    40    42    43    40    41    41    40    43    39    39    39    41    42    44    42    40    41    41    43    39    39    44    44    41    43    39    39    41    44    41    40    39    41    43    41    45    40
    39    41    40    39    42    43    39    44    39    45    40    39    44    44    39    41    43    39    41    41    45    45    45    39    39    45    43    39    45    42    39    45    39    45    45    45    39    43    45    45    42    45    43    43    39    42    45    43    40    45    39    39    44    44    40    42    44    44    39    39
    45    41    45    40    40    41    44    42    45    42    42    39    44    40    42    43    43    40    41    40    45    45    44    39    39    43    43    41    42    40    43    45    45    45    40    39    41    44    40    43    44    41    39    44    41    40    39    39    42    44    42    44    40    39    42    39    45    41    40    39
    39    45    43    41    39    39    42    39    40    43    40    40    40    45    41    39    39    43    45    39    45    43    43    42    39    43    39    40    39    41    42    39    39    42    44    39    42    39    42    39    39    44    43    40    39    44    40    41    43    39    39    42    45    40    42    41    42    44    40    39
    39    39    39    43    39    41    39    42    43    44    42    43    44    40    45    41    42    41    43    44    42    41    39    43    45    42    39    40    45    39    39    45    39    41    39    39    43    45    39    44    40    45    44    41    44    44    41    44    45    39    45    39    40    41    39    44    41    43    40    39
    43    45    42    41    42    44    45    39    45    45    43    39    39    43    39    39    39    43    45    40    40    39    43    42    39    44    45    41    39    39    42    39    43    40    45    40    39    45    44    40    39    43    41    42    41    39    39    43    39    44    44    43    40    45    44    45    45    39    43    40
    45    42    44    43    44    39    40    39    45    41    44    43    43    45    40    44    43    44    43    40    42    41    43    44    45    41    44    45    42    41    39    39    39    43    44    45    42    41    45    39    39    39    39    43    43    43    42    39    44    39    39    39    45    41    43    40    44    40    42    39
    39    42    39    40    44    42    44    41    40    39    43    39    43    39    39    40    42    43    44    39    39    41    40    39    39    45    41    39    43    39    41    39    42    43    39    40    44    43    41    43    41    43    39    42    43    44    40    44    39    44    44    43    44    41    42    45    42    41    39    45
    39    39    39    45    45    40    42    39    45    39    39    44    43    44    39    40    41    42    40    39    43    40    41    41    40    39    39    42    44    40    43    39    39    41    45    45    45    39    42    39    40    39    41    39    40    44    41    40    39    42    43    39    39    41    40    42    43    42    41    42
    45    44    40    41    43    42    41    41    45    39    39    39    43    39    40    39    39    44    39    44    43    39    40    43    40    39    45    41    42    42    41    39    45    44    44    39    44    39    42    41    41    40    39    44    42    39    43    44    39    44    42    44    41    40    39    45    40    44    39    45
    43    39    43    45    39    40    44    41    44    45    39    39    39    43    45    39    40    45    42    42    39    45    42    40    43    40    39    41    39    42    44    39    41    39    45    39    39    39    39    45    42    41    44    39    39    43    45    41    43    45    42    45    45    42    39    43    40    44    45    40
    43    45    39    44    42    40    42    39    44    39    43    39    42    40    45    44    42    39    41    42    44    43    40    45    45    41    39    45    39    39    44    43    42    41    39    45    42    42    41    39    44    42    43    44    39    39    45    41    42    42    45    41    40    40    43    39    39    42    39    45
    40    41    43    39    40    40    41    44    44    40    39    45    41    39    40    43    43    42    43    44    40    45    39    39    39    39    43    41    43    44    40    39    44    44    42    40    39    41    40    43    42    39    45    43    43    40    42    40    45    44    44    42    39    43    40    45    42    45    39    42
    41    44    43    41    44    45    42    39    41    41    39    43    39    43    43    39    40    39    42    43    40    39    45    41    39    39    39    45    45    41    41    41    39    39    40    45    40    39    39    42    40    43    39    39    39    45    45    40    43    42    39    43    39    44    45    45    45    40    44    44
    40    44    39    42    40    39    39    45    43    41    43    42    40    39    42    44    45    40    40    40    43    45    44    45    39    40    39    39    45    39    39    41    39    40    39    41    44    45    43    45    40    43    45    41    39    39    45    45    39    43    41    45    44    41    42    39    42    40    42    39
