    32    36    20    21    35     8    48    23    33    36    10    18     9    23    22     8     5    19    36    34    34    36    31    47    22     5     8     6    21    23    33     5    36    21    46     5    33    35     6    10    23     8    35     8    35    35    34    22    23    31    35     5    31    20    34    47    35    22     6     6    31    33    33    18    35     6    45    35     5    44     9    47     7    45    47    34    36    18    10    19     7     5    10     7    47    35     8     7    35     6
     5     5     5    20    22    20    18    20    48    10    34    20    35    45    10    22     5    22    19     7    21     9    23    32     5    22     5    36    20     5    10    48    23    20    19     5     6    22     9    32     8    21    45    18    33     8    21    36     5     6    19    32    23    47    31    48     8    46    33    18    21     5    45     8     7    20    31    22    47    18     7    47    10    47     5    20    19    19    22    35    19     9     7    48     9    22    23     7    44    22
    20    22     5     9    35    36    18     7    20    33     5    22    47     9     5    47    47    45    32    48    19    20    21    48    35    45     5    18    21    31     8    23    44    46    19    22    10    46     9     5    22    32     6    22    34    33    21    36    19    48    20    10    32     5    44    44    35    22     5    10    36    44     6     5     5     7    34    45    47     9    31     5    22     9     5    22     7     6    46    10     6    48    46     7     6    34    23    22    20    44
    10    32    32    33    20    33    23    32     6     5    21    35    34    45    21     5    22    18    34     5     8    44    44    22    18     5    35     8    31    35    36     5    36     5    46    46     8     7     9    19    47    20    32    44     7    47     7    18    31    23     8    23    48    47    22    48    19    31    47    45    32    10    34    23     5     5    33    36    19    20     5    32    35    21    32    31     6    18    36     7    21    34     7    19     9    45    22    22    36     9
    21    20    20    47    35    47     9     9    36    46    47    33    36    18     6    18    36     6    23    10    31    20    18    32    21    34    19    20    34    34    44     9     7    46    20    19     5    33     8     7     5    46     8    10    36    48     7    23    18    35    10     5    33     5    48    23    46    44    20    32     9     7     8     9    31    46    31    21    34    47    35    32    22     6     5    35     8     7    36    33     5    36    19    47     5    45    18    36    33    36
    10    35    18    46    18    22    19     7     5    10     5    45    21    21    35    21    23     7    36     8    48     7     7    10    33    21    21    44    23    34     5    10     7    44    21    33    47    31     5     5     7    35    18     9     6    48    44    23    20    10    18     5    18    20    47     5    10     9    31    32    19    47    47    19    32    10    19     8    35     6    46    31     5    44    33    35     7    47    32    46    44    44    21     6    31    20    32    33     9    22
     9    18    19    32    22    48    33    19    18     5    31     5    32    18    35    22    22     6    18    33    18     7    31    33     5    18    18    35    10    23    34     5    35     5     5    23    48    32    23    32     9     6    21    33     7    19     6    48    44    22    23     8     9    33    19     5    33    44    32    10    22    35    20     8    19     6    20     9     6    44    36     5     7    22    48    21     5    35     7    22    36    32    31    20     5    20    36    36    45     8
     9    10     5     8    47    47     9    48     8     5     6    45    21    19    48    19    46     5    33     5    36    10     6     9    47    21     7    21     9    18    47    31    48    10    20    46    32    22    46     6     6    19     9     8     7    31    22     7    18    32    19    31    34    34     5    44    46    10     9     9    21    22     5    46    19     9     5    10    19     9    46    44    31    20     5    20    31     9    48    31    35    23    19    10    31    48    23    35     6     5
    44    32     6    21     5     6     5    35    44    18     5     6    19     8    35    21     8    10     7     8    19    18     5    48    44    22    20    22    35    47     5    45    22     9     5    19    47    32    32     8    18     7    45     8    19    45    32    20     5    48    44     5    21     8    20    19     7    10     6    44     5    23    47     9    45    46    18     5    23    36    20    34    21    46    35     5    45    35    47    19    20    23    47    32    31    32    31    36    18    45
    34    21    21    46    33    32    31    19    46    10     5    22     5    44    44    32    23    35    31     5    22    20     8    20    45    44     6    44    32    19    20    21    19    31    36    21    47    32    34    21    45    18    31    31    34    19     5    22    48    31    33    18    48     7     6    10    19    10     7    48    46    10    33    34    19     6    46    35    46    45    10     8    18    34    36    34    46    33    23    10     5    44    36     7    10    22    36    48    33    10
    19     5    21    22    10    22     5     6    33     6     5    18     5     7    23    20    45    35    35    45     7     7    45    36    48    18    36     6    45    48     5     6    22     8    32     5    31    32    18    48     6    45    22     5    46    44    23    44    18    20    31    23     9    33     9    18    34     5     5    31    34    23     8    22    36     6    18    47    45    45    20     9    36     5     9     5     5    19     7    18    47    31    22     5    48    47    47    21     9    47
    19    10     5    45    44    47    34    36    20    18    31    22    32    34    47    45    35    45    47     5    20    47     6     7     5    47     6     9    45     5    45     9     5     9    36    47    19    10    46     5    20    33    35    31     5     6    45     5     9     5     6     6    34    31     8     9    36    35    46    48     8     8    34    47     5     5     6     8    23    21    48    46     6    48     5    44     6    47    21    22     8     8    23    23    32    48     5    48    32     5
    46     5    19    18    46    10    44     8    10     6    34    31    23     9     5    19    47    34     5     6    18    36     6    36     6    22    23    34    35    33     5    19    18    19    34    36    22     8    31    32    10    31    33    45     5    45    46    19    47    47     7     7     9    33     8    36    23    34     6     9    20    31     7    32    21    21    33    46     7    45     7    21     8     8    46    35    47    47     9    44    46    36    23     5    32     5     9    20    45    44
